DATA,DOCUMENTO,LOCALIZADOR DO GASTO,FASE,ESPÉCIE,Favorecido,UF DO FAVORECIDO,UG,Unidade Orcamentária,Órgão,Órgão Superior,VALOR,Grupo de Despesa,Elemento de Despesa,Modalidade de Despesa,Plano Orçamentário,Autor Emenda,Unnamed: 17,cnpj,NOME FAVORECIDO,CÓDIGO MUNICÍPIO SIAFI,NOME MUNICÍPIO,UF,nome,uf,cod_ibge_7,id_municipio_tse,NM_UE,SG_UF,NM_CANDIDATO,NM_URNA_CANDIDATO,SG_PARTIDO,DS_COMPOSICAO_COLIGACAO,NM_TIPO_ELEICAO,DT_ELEICAO,DS_SITUACAO_CANDIDATURA,DS_DETALHE_SITUACAO_CAND,DS_SITUACAO_CANDIDATO_PLEITO
28/12/2021,530001000012021NE001301,0001 - NACIONAL,Empenho,Não se aplica,00.360.305/0001-04 - CAIXA ECONOMICA FEDERAL,DF,MDR/SE/SAD/ADMINISTRACAO GERAL,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"120.129,00",4 - Investimentos,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,00360305000104,CAIXA ECONOMICA FEDERAL,9701.0,BRASILIA,DF,BRASILIA,DF,5300108.0,97012.0,,,,,,,,,,,
28/12/2021,530001000012021NE001361,0001 - NACIONAL,Empenho,Não se aplica,00.360.305/0001-04 - CAIXA ECONOMICA FEDERAL,DF,MDR/SE/SAD/ADMINISTRACAO GERAL,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"196.084,00",4 - Investimentos,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,00360305000104,CAIXA ECONOMICA FEDERAL,9701.0,BRASILIA,DF,BRASILIA,DF,5300108.0,97012.0,,,,,,,,,,,
29/12/2021,530001000012021NE001418,0001 - NACIONAL,Empenho,Não se aplica,00.360.305/0001-04 - CAIXA ECONOMICA FEDERAL,DF,MDR/SE/SAD/ADMINISTRACAO GERAL,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"300.381,00",4 - Investimentos,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,00360305000104,CAIXA ECONOMICA FEDERAL,9701.0,BRASILIA,DF,BRASILIA,DF,5300108.0,97012.0,,,,,,,,,,,
30/12/2021,530001000012021NE001461,0001 - NACIONAL,Empenho,Não se aplica,00.360.305/0001-04 - CAIXA ECONOMICA FEDERAL,DF,MDR/SE/SAD/ADMINISTRACAO GERAL,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"733.382,00",4 - Investimentos,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,00360305000104,CAIXA ECONOMICA FEDERAL,9701.0,BRASILIA,DF,BRASILIA,DF,5300108.0,97012.0,,,,,,,,,,,
30/12/2021,530001000012021NE001539,0001 - NACIONAL,Empenho,Não se aplica,00.360.305/0001-04 - CAIXA ECONOMICA FEDERAL,DF,MDR/SE/SAD/ADMINISTRACAO GERAL,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"156.216,00",4 - Investimentos,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,00360305000104,CAIXA ECONOMICA FEDERAL,9701.0,BRASILIA,DF,BRASILIA,DF,5300108.0,97012.0,,,,,,,,,,,
30/12/2021,530001000012021NE001540,0001 - NACIONAL,Empenho,Não se aplica,00.360.305/0001-04 - CAIXA ECONOMICA FEDERAL,DF,MDR/SE/SAD/ADMINISTRACAO GERAL,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"192.691,00",4 - Investimentos,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,00360305000104,CAIXA ECONOMICA FEDERAL,9701.0,BRASILIA,DF,BRASILIA,DF,5300108.0,97012.0,,,,,,,,,,,
31/12/2021,530001000012021NE001661,0001 - NACIONAL,Empenho,Não se aplica,00.360.305/0001-04 - CAIXA ECONOMICA FEDERAL,DF,MDR/SE/SAD/ADMINISTRACAO GERAL,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"2.105.035,00",4 - Investimentos,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,00360305000104,CAIXA ECONOMICA FEDERAL,9701.0,BRASILIA,DF,BRASILIA,DF,5300108.0,97012.0,,,,,,,,,,,
31/12/2021,530001000012021NE001664,0001 - NACIONAL,Empenho,Não se aplica,00.360.305/0001-04 - CAIXA ECONOMICA FEDERAL,DF,MDR/SE/SAD/ADMINISTRACAO GERAL,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"670.003,00",4 - Investimentos,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,00360305000104,CAIXA ECONOMICA FEDERAL,9701.0,BRASILIA,DF,BRASILIA,DF,5300108.0,97012.0,,,,,,,,,,,
31/12/2021,530001000012021NE001677,0001 - NACIONAL,Empenho,Não se aplica,00.360.305/0001-04 - CAIXA ECONOMICA FEDERAL,DF,MDR/SE/SAD/ADMINISTRACAO GERAL,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"49.014,00",4 - Investimentos,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,00360305000104,CAIXA ECONOMICA FEDERAL,9701.0,BRASILIA,DF,BRASILIA,DF,5300108.0,97012.0,,,,,,,,,,,
31/12/2021,530001000012021NE001683,0001 - NACIONAL,Empenho,Não se aplica,00.360.305/0001-04 - CAIXA ECONOMICA FEDERAL,DF,MDR/SE/SAD/ADMINISTRACAO GERAL,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"828.956,00",4 - Investimentos,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,00360305000104,CAIXA ECONOMICA FEDERAL,9701.0,BRASILIA,DF,BRASILIA,DF,5300108.0,97012.0,,,,,,,,,,,
24/12/2021,530013000012021NE000116,0001 - NACIONAL,Empenho,Não se aplica,01.614.441/0001-46 - MUNICIPIO DE JENIPAPO DOS VIEIRAS,MA,SECRETARIA NACIONAL DE SEGURANCA HIDRICA SNSH,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"2.000.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - IMPLANTACAO DE INFRAESTRUTURAS PARA SEGURANCA HIDRICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,01614441000146,MUNICIPIO DE JENIPAPO DOS VIEIRAS,178.0,JENIPAPO DOS VIEIRAS,MA,JENIPAPO DOS VIEIRAS,MA,2105476.0,7765.0,JENIPAPO DOS VIEIRAS,MA,ARNOBIO DE ALMEIDA MARTINS,ARNOBIO DO CARRO VELHO,PDT,PDT / MDB,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
24/12/2021,530013000012021NE000117,0001 - NACIONAL,Empenho,Não se aplica,06.119.945/0001-03 - MUNICIPIO DE MATA ROMA,MA,SECRETARIA NACIONAL DE SEGURANCA HIDRICA SNSH,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"1.000.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - IMPLANTACAO DE INFRAESTRUTURAS PARA SEGURANCA HIDRICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,06119945000103,MUNICIPIO DE MATA ROMA,827.0,MATA ROMA,MA,MATA ROMA,MA,2106409.0,8273.0,MATA ROMA,MA,BESALIEL FREITAS ALBUQUERQUE,BESALIEL,PDT,PL / PDT / PT / MDB / PC do B,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
24/12/2021,530013000012021NE000118,0001 - NACIONAL,Empenho,Não se aplica,12.755.971/0001-20 - MUNICIPIO DE SERRA DO MEL,RN,SECRETARIA NACIONAL DE SEGURANCA HIDRICA SNSH,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"2.000.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - IMPLANTACAO DE INFRAESTRUTURAS PARA SEGURANCA HIDRICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,12755971000120,MUNICIPIO DE SERRA DO MEL,1927.0,SERRA DO MEL,RN,SERRA DO MEL,RN,2413359.0,16020.0,SERRA DO MEL,RN,JOSIVAN BIBIANO DE AZEVEDO,BIBIANO,PL,PSDB / PL,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
24/12/2021,530013000012021NE000119,0001 - NACIONAL,Empenho,Não se aplica,05.277.173/0001-75 - MUNICIPIO DE PASTOS BONS,MA,SECRETARIA NACIONAL DE SEGURANCA HIDRICA SNSH,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"1.000.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - IMPLANTACAO DE INFRAESTRUTURAS PARA SEGURANCA HIDRICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,05277173000175,MUNICIPIO DE PASTOS BONS,859.0,PASTOS BONS,MA,PASTOS BONS,MA,2108009.0,8591.0,PASTOS BONS,MA,ENOQUE FERREIRA MOTA NETO,ENOQUE MOTA,PTB,REPUBLICANOS / PSDB / PTB / PC do B / PMB,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO COM RECURSO,DEFERIDO COM RECURSO
27/12/2021,530013000012021NE000121,0001 - NACIONAL,Empenho,Não se aplica,06.114.631/0001-18 - MUNICIPIO DE MATOES,MA,SECRETARIA NACIONAL DE SEGURANCA HIDRICA SNSH,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"1.000.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - IMPLANTACAO DE INFRAESTRUTURAS PARA SEGURANCA HIDRICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,06114631000118,MUNICIPIO DE MATOES,831.0,MATOES,MA,MATOES,MA,2106607.0,8311.0,MATÕES,MA,FERDINANDO ARAÚJO COUTINHO,FERDINANDO COUTINHO,DEM,DEM / CIDADANIA,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
27/12/2021,530013000012021NE000122,0001 - NACIONAL,Empenho,Não se aplica,01.612.395/0001-46 - MUNICIPIO DE ITAJA,RN,SECRETARIA NACIONAL DE SEGURANCA HIDRICA SNSH,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"1.000.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - IMPLANTACAO DE INFRAESTRUTURAS PARA SEGURANCA HIDRICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,01612395000146,MUNICIPIO DE ITAJA,418.0,ITAJA,RN,ITAJA,RN,2404853.0,16080.0,ITAJÁ,RN,ALAOR FERREIRA PESSOA NETO,ALAOR,PP,PP / PL,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
28/12/2021,530013000012021NE000124,0001 - NACIONAL,Empenho,Não se aplica,08.096.596/0001-87 - MUNICIPIO DE TIMBAUBA DOS BATISTAS,RN,SECRETARIA NACIONAL DE SEGURANCA HIDRICA SNSH,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"800.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - IMPLANTACAO DE INFRAESTRUTURAS PARA SEGURANCA HIDRICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,08096596000187,MUNICIPIO DE TIMBAUBA DOS BATISTAS,1883.0,TIMBAUBA DOS BATISTAS,RN,TIMBAUBA DOS BATISTAS,RN,2414308.0,18830.0,TIMBAÚBA DOS BATISTAS,RN,IVANILDO ARAUJO DE ALBUQUERQUE FILHO,IVANILDINHO,PL,REPUBLICANOS / PL / SOLIDARIEDADE / PT / PSD,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO COM RECURSO,DEFERIDO COM RECURSO
28/12/2021,530013000012021NE000125,0001 - NACIONAL,Empenho,Não se aplica,08.004.525/0001-07 - MUNICIPIO DE IELMO MARINHO,RN,SECRETARIA NACIONAL DE SEGURANCA HIDRICA SNSH,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"1.500.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - IMPLANTACAO DE INFRAESTRUTURAS PARA SEGURANCA HIDRICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,08004525000107,MUNICIPIO DE IELMO MARINHO,1689.0,IELMO MARINHO,RN,IELMO MARINHO,RN,2404606.0,16896.0,IELMO MARINHO,RN,ROSSANE MARQUES LIMA PATRIOTA,ROSSANE DE GERMANO,PSDB,PSB / PSDB,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
28/12/2021,530013000012021NE000126,0001 - NACIONAL,Empenho,Não se aplica,06.117.709/0001-58 - MUNICIPIO DE CHAPADINHA,MA,SECRETARIA NACIONAL DE SEGURANCA HIDRICA SNSH,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"1.000.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - IMPLANTACAO DE INFRAESTRUTURAS PARA SEGURANCA HIDRICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,06117709000158,MUNICIPIO DE CHAPADINHA,761.0,CHAPADINHA,MA,CHAPADINHA,MA,2103208.0,7617.0,CHAPADINHA,MA,MARIA DUCILENE PONTES CORDEIRO,BELEZINHA,PL,PL / REPUBLICANOS / PATRIOTA / PC do B / AVANTE,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
29/12/2021,530013000012021NE000130,0001 - NACIONAL,Empenho,Não se aplica,08.088.254/0001-15 - MUNICIPIO DE CARNAUBA DOS DANTAS,RN,SECRETARIA NACIONAL DE SEGURANCA HIDRICA SNSH,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"700.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - IMPLANTACAO DE INFRAESTRUTURAS PARA SEGURANCA HIDRICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,08088254000115,MUNICIPIO DE CARNAUBA DOS DANTAS,1647.0,CARNAUBA DOS DANTAS,RN,CARNAUBA DOS DANTAS,RN,2402402.0,16470.0,CARNAÚBA DOS DANTAS,RN,GILSON DANTAS DE OLIVEIRA,GILSON DANTAS,MDB,MDB,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
30/12/2021,530013000012021NE000132,0001 - NACIONAL,Empenho,Não se aplica,59.851.600/0001-06 - MUNICIPIO DE SAO JOSE DA BELA VISTA,SP,SECRETARIA NACIONAL DE SEGURANCA HIDRICA SNSH,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"1.500.000,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - IMPLANTACAO DE INFRAESTRUTURAS PARA SEGURANCA HIDRICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,59851600000106,MUNICIPIO DE SAO JOSE DA BELA VISTA,7091.0,SAO JOSE DA BELA VISTA,SP,SAO JOSE DA BELA VISTA,SP,3549508.0,70912.0,SÃO JOSÉ DA BELA VISTA,SP,WALTER CASSIO CARVALHO FACCIROLLI,WALTER CASSIO,PODE,AVANTE / PODE,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
31/12/2021,530013000012021NE000141,0001 - NACIONAL,Empenho,Não se aplica,12.264.628/0001-83 - MUNICIPIO DE CAMPO ALEGRE,AL,SECRETARIA NACIONAL DE SEGURANCA HIDRICA SNSH,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"1.876.613,72",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,0000 - IMPLANTACAO DE INFRAESTRUTURAS PARA SEGURANCA HIDRICA - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,12264628000183,MUNICIPIO DE CAMPO ALEGRE,2727.0,CAMPO ALEGRE,AL,CAMPO ALEGRE,AL,2701407.0,27278.0,CAMPO ALEGRE,AL,NICOLAS TEIXEIRA TAVARES PEREIRA,NICOLAS PEREIRA,PP,PSL / PP / MDB / REPUBLICANOS / DEM / PDT / PL,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
09/12/2021,530023000012021NE000336,0001 - NACIONAL,Empenho,Não se aplica,04.031.258/0001-06 - DEPARTAMENTO DE ESTRADAS DE RODAGEM INFRA-ESTRUTURA HIDROVIARIA E AEROPORTUARIA DO ACRE - DERACRE,AC,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"17.600.000,00",4 - Investimentos,42 - Auxílios,30 - Transferências a Estados e ao Distrito Federal,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,04031258000106,,,,,,,,,,,,,,,,,,,
09/12/2021,530023000012021NE000337,0001 - NACIONAL,Empenho,Não se aplica,04.031.258/0001-06 - DEPARTAMENTO DE ESTRADAS DE RODAGEM INFRA-ESTRUTURA HIDROVIARIA E AEROPORTUARIA DO ACRE - DERACRE,AC,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"126.400.000,00",4 - Investimentos,42 - Auxílios,30 - Transferências a Estados e ao Distrito Federal,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,04031258000106,,,,,,,,,,,,,,,,,,,
14/12/2021,530023000012021NE000356,0001 - NACIONAL,Empenho,Não se aplica,10.572.055/0001-20 - SECRETARIA DE DESENVOLVIMENTO AGRARIO DE PERNAMBUCO,PE,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"768.000,00",4 - Investimentos,42 - Auxílios,30 - Transferências a Estados e ao Distrito Federal,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,10572055000120,SECRETARIA DE DESENVOLVIMENTO AGRARIO DE PERNAMBUCO,,,PE,,,,-1.0,,,,,,,,,,,
14/12/2021,530023000012021NE000374,0001 - NACIONAL,Empenho,Não se aplica,04.953.717/0001-09 - SECRETARIA DE ESTADO DE TRANSPORTES,PA,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"4.800.000,00",4 - Investimentos,42 - Auxílios,30 - Transferências a Estados e ao Distrito Federal,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,04953717000109,SECRETARIA DE ESTADO DE TRANSPORTES,,,PA,,,,-1.0,,,,,,,,,,,
16/12/2021,530023000012021NE000488,0001 - NACIONAL,Empenho,Não se aplica,07.825.502/0001-09 - NUCLEO DE GERENCIAMENTO DO PARA RURAL - NGPR,PA,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"2.880.000,00",4 - Investimentos,42 - Auxílios,30 - Transferências a Estados e ao Distrito Federal,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,07825502000109,,,,,,,,,,,,,,,,,,,
16/12/2021,530023000012021NE000500,0001 - NACIONAL,Empenho,Não se aplica,08.783.132/0001-49 - SECRETARIA DO TURISMO DO ESTADO DO PIAUI,PI,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"864.000,00",4 - Investimentos,42 - Auxílios,30 - Transferências a Estados e ao Distrito Federal,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,08783132000149,SECRETARIA DO TURISMO DO ESTADO DO PIAUI,,,PI,,,,-1.0,,,,,,,,,,,
24/12/2021,530023000012021NE000748,0001 - NACIONAL,Empenho,Não se aplica,76.416.957/0001-85 - SECRETARIA DE ESTADO DA AGRICULTURA E DO ABASTECIMENTO,PR,SECRETARIA NAC. MOBIL. DESENV. REG. E URBANO,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"6.822.996,70",4 - Investimentos,42 - Auxílios,30 - Transferências a Estados e ao Distrito Federal,0000 - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,8100 - RELATOR GERAL,,76416957000185,SECRETARIA DE ESTADO DA AGRICULTURA E DO ABASTECIMENTO,,,PR,,,,-1.0,,,,,,,,,,,
28/12/2021,175004000012021NS029840,0001 - NACIONAL,Liquidação,Não se aplica,46.578.498/0001-75 - MUNICIPIO DE ITANHAEM,SP,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,-,4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,"RO00 - APOIO A PROJETOS E OBRAS DE REABILITACAO, DE ACESSIBILIDADE E MODERNIZACAO TECNOLOGICA EM AREAS URBANAS - REGRA DE OURO",8100 - RELATOR GERAL,,46578498000175,MUNICIPIO DE ITANHAEM,6543.0,ITANHAEM,SP,ITANHAEM,SP,3522109.0,65439.0,ITANHAÉM,SP,TIAGO RODRIGUES CERVANTES,TIAGO CERVANTES,PSDB,MDB / PSL / CIDADANIA / DEM / PSDB / PSD / SOLIDARIEDADE / DC,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
29/12/2021,175004000012021OB806706,0001 - NACIONAL,Pagamento,Original,46.578.498/0001-75 - MUNICIPIO DE ITANHAEM,SP,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Ministério do Desenvolvimento Regional - Unidades com vínculo direto,Ministério do Desenvolvimento Regional,"238.856,00",4 - Investimentos,42 - Auxílios,40 - Transferências a Municípios,"RO00 - APOIO A PROJETOS E OBRAS DE REABILITACAO, DE ACESSIBILIDADE E MODERNIZACAO TECNOLOGICA EM AREAS URBANAS - REGRA DE OURO",8100 - RELATOR GERAL,,46578498000175,MUNICIPIO DE ITANHAEM,6543.0,ITANHAEM,SP,ITANHAEM,SP,3522109.0,65439.0,ITANHAÉM,SP,TIAGO RODRIGUES CERVANTES,TIAGO CERVANTES,PSDB,MDB / PSL / CIDADANIA / DEM / PSDB / PSD / SOLIDARIEDADE / DC,ELEIÇÃO ORDINÁRIA,2020-11-15,APTO,DEFERIDO,DEFERIDO
